person_name,user_name,email, personal_number,birth_date,address,phone,mac_address,ip_address,iban,accessed_at,session_duration,download_speed,upload_speed,consumed_traffic,unique_id
Stan Ioniță,stanioniță,stanioniță@post.ro,8330403399816,1989-11-26,"Aleea Popescu Nr. 61, Covasna, 825657",0726 481 981,1a:59:7f:72:ca:35,83.125.187.135,RO21KSOS9644305453068827,2025-04-07 14:30:10,20977,254,10,520888,22d0a5e7-ae48-4ba9-989d-1c574f7e32bf
Claudia Stănescu,claudiastănescu,claudiastănescu@zzup.ro,6730603045711,1962-02-04,"Intrarea Romanița Mazilescu, Brad, 449157",0741 736 137,76:d6:0b:86:36:3d,135.141.6.234,RO60YRBQ4278235115165993,2025-04-07 14:30:10,20829,665,60,1594321,188956bb-7ae1-4008-9a54-b98834ae0e34
Vlad Stoica,vladstoica,vladstoica@141.ro,6640405287246,2021-04-27,"Soseaua Mihail Suciu Nr. 76 Bl. 46  Sc. 55 Ap. 364, Siret, 416951",0245 957 261,7c:d5:80:f9:77:0a,24.197.31.34,RO22JFUV2145448140875178,2025-04-07 14:30:10,23427,333,570,645324,61efabff-f1cf-4401-a413-1b75ba6ea8fc
Tudora Mocanu,tudoramocanu,tudoramocanu@141.ro,7240219457531,2006-07-29,"Intrarea Cristea Nr. 761, Sacele, 275028",0751 960 103,e2:b9:82:be:a4:77,156.101.193.245,RO19ARBH1262450009466628,2025-04-07 14:30:10,794,927,69,1902631,c642b580-f92d-4135-a1a9-57bf1440e5e6
Timea Mocanu,timeamocanu,timeamocanu@email.ro,4970915363981,1935-03-24,"Drumul Cezar Eftimie Nr. 88 Bl. 36  Sc. 83 Ap. 705, Targu Jiu, 835335",0252 256 499,b6:51:0b:34:fa:13,32.141.149.104,RO51JKDJ8782082911599666,2025-04-07 14:30:10,13227,72,464,139989,f43c1da7-9fd5-4591-b42c-8443287cba38
Leopoldina Oprea,leopoldinaoprea,leopoldinaoprea@gmail.com,6851129170834,1998-11-30,"Soseaua Claudia Stănescu Nr. 77 Bl. 76  Sc. 32 Ap. 914, Tufesti, 749502",0780 974 821,78:69:d7:91:46:8e,143.164.240.32,RO13UKXB7119342726774417,2025-04-07 14:30:10,28359,133,373,1474610,2f187c9a-c01a-4cbb-84aa-3ad1759b7907
Aristide Marin,aristidemarin,aristidemarin@post.ro,6940626426161,1988-10-02,"Soseaua Clementina Manole Nr. 60 Bl. 54  Sc. 57 Ap. 834, Curtea de Arges, 456739",0720 307 468,48:a2:1d:8e:47:53,218.35.181.235,RO35MWVW4755302200001652,2025-04-07 14:30:10,11827,666,787,399659,06329994-ef21-46d4-b99b-2475c0ff375b
Lavinia Suciu,laviniasuciu,laviniasuciu@post.ro,1180628269235,1913-10-23,"Bulevardul Miron Voinea Nr. 554, Baia Sprie, 774510",0255 338 763,b6:78:2a:85:80:bb,8.118.127.53,RO40EEJU7561557320047222,2025-04-07 14:30:10,28157,149,79,1805564,c08c4ac0-fe4e-4bc6-8f7e-6df0f860c3d1
Arian Diaconescu,ariandiaconescu,ariandiaconescu@zzup.ro,4470116238634,1962-10-13,"Drumul Mazilescu Nr. 15, Targu Lapus, 340219",0253 622 334,c6:c7:c4:0e:26:a8,186.190.39.131,RO04KICJ6101824191300438,2025-04-07 14:30:10,19444,590,222,1705594,be5a873e-9196-4113-9246-62b0496162aa
Simi Florea,simiflorea,simiflorea@kappa.ro,1050404389728,1958-06-19,"Bulevardul Ene, Poiana Mare, 619032",0722 927 998,86:e9:60:ac:71:6b,131.15.1.16,RO62PSWX4762808873736366,2025-04-07 14:30:10,25888,453,271,1721696,f0b72c3d-623f-4426-8af8-7ab4878a69b2
Xenia Ene,xeniaene,xeniaene@141.ro,5310422468039,2012-09-04,"Strada Toma Nr. 398 Bl. 97  Sc. 13 Ap. 748, Curcani, 934514",0755 096 161,cc:35:9a:82:3d:7a,110.183.255.121,RO23LEIA2659851363506113,2025-04-07 14:30:10,18073,253,770,248644,32213131-b259-4d40-b91e-e9c6c9f79651
Erica Popa,ericapopa,ericapopa@acasa.ro,7650931469432,1919-02-04,"Soseaua Tudor Nr. 54, Borsa, 517194",0243 412 326,3a:02:fd:fe:50:89,22.157.248.30,RO59NWTH8856951692989535,2025-04-07 14:30:10,14429,35,69,590410,e2ec554c-bb6e-47c4-8dab-c6bd5a95eb55
Iustina Stancu,iustinastancu,iustinastancu@zzup.ro,8120807152748,1918-08-28,"Intrarea Ionescu Nr. 943, Iernut, 130524",0242 326 118,60:db:49:db:f2:fd,98.54.64.248,RO87WNLK6647144974443979,2025-04-07 14:30:10,430,84,701,383491,ca29379f-5404-496d-b44e-ad50f4b58d94
Mara Suciu,marasuciu,marasuciu@post.ro,3690419413038,1917-11-11,"Bulevardul Horia Dima Nr. 35 Bl. 73  Sc. 61 Ap. 851, Gaesti, 893393",0240 537 491,1c:56:cd:c4:6d:48,157.97.45.240,RO23JZJE4320009264605998,2025-04-07 14:30:10,17166,334,358,37980,addd26ab-ac6c-457c-8ab4-bf76f9cd447d
Andra Nistor,andranistor,andranistor@zzup.ro,4390710277792,1981-05-05,"Intrarea Stela Pușcașu Nr. 44 Bl. 21  Sc. 60 Ap. 240, Curtea de Arges, 259799",0768 770 488,36:31:30:29:2a:e0,11.5.163.82,RO24EJEV8016425147029766,2025-04-07 14:30:10,26714,565,398,1071303,f46f3eb9-4bef-430e-b249-dd7735629502
Dida Dima,didadima,didadima@gmail.com,4251020055607,1971-10-17,"Strada Dobre Nr. 92 Bl. 57  Sc. 78 Ap. 787, Dabuleni, 337702",0233 574 479,56:15:14:77:db:fe,130.102.96.66,RO98REJO8048191559771274,2025-04-07 14:30:10,24727,739,698,10815,a31eca93-e60d-40cc-b611-b5bbf1b593c9
Gelu Ionescu,geluionescu,geluionescu@post.ro,1830211020390,1943-09-23,"Drumul Ardelean Nr. 455 Bl. 31  Sc. 57 Ap. 673, Vlahita, 454473",0241 816 501,40:9d:c8:39:b7:0a,12.14.206.88,RO91BPDL6850115254499541,2025-04-07 14:30:10,19139,738,300,1784196,666fc96d-15ad-40f4-a65f-bd4ff5932d7e
Eleonora Stoica,eleonorastoica,eleonorastoica@post.ro,4920424367593,1934-12-02,"Intrarea Niță Nr. 584 Bl. 49  Sc. 62 Ap. 638, Valea lui Mihai, 316111",0724 612 519,2a:94:1b:a1:b8:26,36.216.245.163,RO61OIWQ9201849349041922,2025-04-07 14:30:10,25468,788,575,189985,6d7fd6b6-d88e-4e6c-94af-66ba7bc784d5
Domnica Voinea,domnicavoinea,domnicavoinea@post.ro,4340929337516,1914-02-10,"Soseaua Nemeș Nr. 143, Huedin, 541771",0729 547 488,04:63:22:3d:43:d2,99.95.134.83,RO59KJVP4124892832740293,2025-04-07 14:30:10,6658,972,173,143510,30adfff2-d8cf-44ae-b29e-dfaf591a3bc1
Dinu Eftimie,dinueftimie,dinueftimie@gmail.com,7021130096883,1965-06-20,"Soseaua Stănescu Nr. 26 Bl. 37  Sc. 98 Ap. 593, Targu Ocna, 621506",0748 587 712,b8:0a:0a:44:ed:df,189.128.225.39,RO41MRPD5211191783784624,2025-04-07 14:30:10,20984,378,52,188400,c8e905da-f49c-4366-9ae9-7035a459af2b
Anica Diaconu,anicadiaconu,anicadiaconu@gmail.com,5600416260285,1921-02-18,"Aleea Gina Oprea Nr. 626 Bl. 28  Sc. 18 Ap. 423, Saveni, 505704",0738 796 003,e2:42:f9:ec:52:32,2.90.229.104,RO92YCTV8599681249090012,2025-04-07 14:30:10,19192,663,681,1899435,b2f7e597-07a5-4560-b7c7-f12285d3e21b
Amalia Manole,amaliamanole,amaliamanole@kappa.ro,7861220076020,1929-10-07,"Intrarea Toma Nr. 74 Bl. 42  Sc. 17 Ap. 963, Rosiori de Vede, 572274",0725 580 325,44:71:2e:81:e9:b2,214.195.240.176,RO38UYFU5598306392638792,2025-04-07 14:30:10,25624,320,515,355686,be67bb9d-6cdb-48c3-80bf-9e4872d76514
Corneliu Popa,corneliupopa,corneliupopa@acasa.ro,5501203076296,1980-10-15,"Soseaua Pop, Deva, 947368",0725 214 660,66:78:e0:3f:11:b9,70.162.134.188,RO65NGYD3286524940319233,2025-04-07 14:30:10,35998,128,420,1484564,cbc6be1b-641d-4e55-82be-d079d40588ae
Anișoara Oprea,anișoaraoprea,anișoaraoprea@email.ro,6180624303604,2016-04-04,"Intrarea Ioniță Nr. 446 Bl. 92  Sc. 11 Ap. 965, Valea Caselor (Dragasani), 486942",0236 408 177,26:96:10:ba:4b:d4,34.112.157.235,RO14SVZR3142051455196144,2025-04-07 14:30:10,11814,998,60,522312,f4052f1c-f32e-438b-ac17-1c3e294bc820
Florin Toma,florintoma,florintoma@post.ro,7920504300720,2025-02-07,"Bulevardul Fabian Niță, Nadlac, 120491",021 446 1761,0c:1f:76:f3:c4:01,167.226.66.107,RO77UMWZ9476692450061311,2025-04-07 14:30:10,25055,767,640,1380308,cf9932bc-2ede-4063-9d9f-ea3f64bb6667
Panagachie Cristea,panagachiecristea,panagachiecristea@email.ro,5800606115894,1938-02-22,"Intrarea Ababei, Comanesti, 488398",0746 030 457,2c:68:20:f0:e4:f1,28.130.87.65,RO10JUDP9301076028972011,2025-04-07 14:30:10,27680,48,442,843445,de13811e-e47a-4997-9fc6-7f46717364ec
Costin Stoica,costinstoica,costinstoica@zzup.ro,5841118260067,1999-12-27,"Drumul Dima, Botosani, 696659",0253 376 742,1c:38:bd:6e:45:91,10.214.44.87,RO27OOTU5183012123296587,2025-04-07 14:30:10,35660,29,586,322456,817b91a2-73ec-4f3f-916f-d83b9034e345
Varvara Dochioiu,varvaradochioiu,varvaradochioiu@zzup.ro,6700522083591,1958-03-02,"Aleea Florea Dinu Nr. 79 Bl. 70  Sc. 20 Ap. 959, Baia Sprie, 361101",0259 408 019,84:6d:64:81:96:56,14.228.1.79,RO44WQZY9820217234356170,2025-04-07 14:30:10,2515,292,201,355760,9514a535-c570-4be1-a92a-e1a2ed8342d7
Eftimia Tabacu,eftimiatabacu,eftimiatabacu@acasa.ro,8800911432457,1992-10-01,"Drumul Florea Nr. 669, Calarasi, 813169",0746 033 120,06:38:d6:ff:15:9f,87.145.85.57,RO27RGXC3380282056214086,2025-04-07 14:30:10,34917,910,326,430644,31b8d356-bdcb-43a7-b236-5bd3d5f3e8cd
Silvana Pușcașu,silvanapușcașu,silvanapușcașu@email.ro,3031007144159,1997-12-24,"Aleea Popescu Nr. 117 Bl. 78  Sc. 85 Ap. 497, Ludus, 254868",0254 681 440,58:4b:ea:c8:bd:48,7.126.7.155,RO87IBAL1630436287153081,2025-04-07 14:30:10,11852,225,278,1722419,47261b82-c2d4-4301-ac31-c1400a604830
Celia Barbu,celiabarbu,celiabarbu@acasa.ro,7540520394003,1996-04-12,"Bulevardul Diaconu Nr. 210 Bl. 48  Sc. 87 Ap. 293, Odobesti, 117020",0742 040 350,f2:76:83:c2:48:13,158.19.48.233,RO63BBBA1593950206374321,2025-04-07 14:30:10,16772,247,335,644494,62041707-adc2-4cb1-b97f-410d99d8535a
Traian Dobre,traiandobre,traiandobre@email.ro,5770909010903,1922-09-05,"Intrarea Jenel Marin, Motatei, 200204",0733 998 622,be:2f:29:78:f8:38,41.211.216.156,RO83ESRW8573866129098542,2025-04-07 14:30:10,8752,126,554,1241981,414c1871-6a86-40f6-abac-bf48194fbb25
Fiodor Ene,fiodorene,fiodorene@kappa.ro,5060611396244,1938-08-20,"Drumul Anton Dinu, Dragalina, 725145",021 611 9431,2a:c0:61:97:04:47,77.138.41.178,RO44NSUF7423458561278048,2025-04-07 14:30:10,1294,513,184,1245842,779e076f-61dd-468b-b2b8-dc058c81c2cf
Dumitru Suciu,dumitrusuciu,dumitrusuciu@post.ro,1961123334347,1984-01-05,"Strada Dumitrescu Nr. 987 Bl. 49  Sc. 87 Ap. 125, Baraolt, 851141",0235 248 120,2c:02:8c:69:99:a6,18.23.48.237,RO38WUPL3723504151111815,2025-04-07 14:30:10,12958,315,790,464797,7bd4e274-e1fa-4b82-832f-d0e32b1fcad9
Patricia Ababei,patriciaababei,patriciaababei@kappa.ro,8030531226554,1927-01-07,"Soseaua Eftimie Nr. 272, Timisoara, 158571",0252 351 145,ae:15:ee:97:80:5e,106.190.129.245,RO96KFPE8472193117993412,2025-04-07 14:30:10,30275,458,552,1590309,322a1477-edee-43eb-8140-d0ce489378cf
Olimpia Stan,olimpiastan,olimpiastan@acasa.ro,5170707090353,2001-04-04,"Soseaua Stănescu Nr. 72 Bl. 55  Sc. 70 Ap. 754, Ploiesti, 954917",0233 180 311,e6:6c:d5:8d:95:6a,40.159.208.3,RO39UBQC6400876415439257,2025-04-07 14:30:10,27375,788,769,376161,64372f73-fbda-4fbe-a7df-ce736f37f557
Iulia Florea,iuliaflorea,iuliaflorea@gmail.com,8441115138403,1958-11-10,"Bulevardul Dobre, Corund, 170636",0732 719 487,c4:b3:a4:f7:0e:55,135.225.176.241,RO91ZRFD7317333921915748,2025-04-07 14:30:10,17749,486,543,1517896,8fd34403-e938-483e-a6c7-c07dca0086e3
Olimpia Stoica,olimpiastoica,olimpiastoica@gmail.com,4021230468793,1911-05-03,"Aleea Zenovia Stănescu Nr. 364, Popesti-Leordeni, 929588",0258 493 711,34:55:69:59:ea:75,50.166.12.205,RO48WALB1354434664150240,2025-04-07 14:30:10,4244,333,631,769411,51e11fef-6f15-48fa-8a06-c3f47fec018a
Dinu Dumitrescu,dinudumitrescu,dinudumitrescu@acasa.ro,1020306102610,1971-04-09,"Drumul Axenia Florea Nr. 296, Cernavoda, 585598",0244 195 847,8a:1b:45:d6:39:e9,112.248.5.154,RO49XKQO6760684855160012,2025-04-07 14:30:10,2660,811,318,1424036,8e044674-a1d5-4de9-9ef1-3a03e2b686ab
Dalia Stoica,daliastoica,daliastoica@post.ro,4280104358865,1943-08-15,"Bulevardul Eva Tomescu Nr. 78 Bl. 17  Sc. 27 Ap. 202, Gura Humorului, 981113",0771 714 986,ca:38:21:87:3c:58,104.198.168.171,RO09MEPZ9854500378742699,2025-04-07 14:30:10,13112,184,368,328688,ba66079d-2ae8-44af-9526-a618ba8fbf77
Marta Nistor,martanistor,martanistor@acasa.ro,2080715383968,2010-03-09,"Intrarea Marin Nr. 375 Bl. 78  Sc. 55 Ap. 554, Brasov, 612861",0722 634 973,8a:bc:31:09:4f:32,12.193.22.89,RO96BFQX8061631791149025,2025-04-07 14:30:10,33470,343,299,1561050,edc39163-ab8f-46e5-a8e7-1ee62da1f02e
Adelin Nistor,adelinnistor,adelinnistor@kappa.ro,7941108334395,1936-07-12,"Intrarea Oprea Nr. 321 Bl. 95  Sc. 46 Ap. 325, Gherla, 279109",0767 920 075,14:5d:29:ab:6f:a9,107.7.61.151,RO28NIAD7977913159850927,2025-04-07 14:30:10,666,206,72,1704408,84424da0-a882-4c6c-9e38-c59b15f5d47a
Marga Dobre,margadobre,margadobre@zzup.ro,5050617101521,2018-09-04,"Drumul Voinea, Sighisoara, 557221",0765 784 774,be:01:ce:40:d2:58,156.183.154.161,RO83IJWI7411413871655644,2025-04-07 14:30:10,1458,570,119,1577401,d0d4f2eb-84b8-466c-b3c3-5ea402a61352
Jana Ionescu,janaionescu,janaionescu@acasa.ro,1010208195535,1999-05-19,"Bulevardul Dumitrescu Nr. 75 Bl. 98  Sc. 99 Ap. 324, Timisoara, 235519",0238 017 520,78:bd:78:d5:67:ce,32.142.68.44,RO62GMXJ0108911118766425,2025-04-07 14:30:10,28613,330,594,536926,de1b938f-9906-4178-b879-4e3881b532fd
Sergiu Tabacu,sergiutabacu,sergiutabacu@email.ro,4771219108162,1931-01-21,"Soseaua Marin, Tufesti, 126131",0257 095 555,9c:e6:da:7d:90:b0,209.73.240.154,RO74BRCR2669527813760168,2025-04-07 14:30:10,31666,933,298,1623001,dd8b126d-b4a2-49f0-8bfc-dad22292c5be
Carolina Ene,carolinaene,carolinaene@zzup.ro,7960212012746,2012-05-17,"Bulevardul Antonia Toma Nr. 24 Bl. 34  Sc. 14 Ap. 261, Marginea, 149676",0267 625 823,fc:0b:6b:88:fc:09,181.245.201.98,RO38NCRE2980081517519107,2025-04-07 14:30:10,29625,548,278,706232,9723511f-bee4-4076-ae4b-6d63c51a3996
Nicodim Barbu,nicodimbarbu,nicodimbarbu@acasa.ro,3170128081921,1991-11-21,"Bulevardul Cristea, 1 Decembrie, 197699",0258 233 217,0c:83:16:2a:05:8f,96.38.174.161,RO23ZTZK5451614412040937,2025-04-07 14:30:10,35205,180,712,1342865,ba2e4fd9-a9e7-472a-b1a4-5d66dc1697cf
Amedeu Diaconescu,amedeudiaconescu,amedeudiaconescu@gmail.com,2840616380425,1941-05-24,"Aleea Gheorghiu, Sebes, 917583",0735 524 566,16:b4:b6:3c:7a:9a,76.194.182.3,RO12BYAT5998583504615948,2025-04-07 14:30:10,13265,864,621,1873286,f6ed464e-91c9-40b7-a102-d096fcfc233e
Paul Cristea,paulcristea,paulcristea@zzup.ro,1650111133849,1953-12-27,"Strada Ababei, Lunca Cetatuii, 699453",0769 498 830,aa:64:aa:47:ce:6a,218.16.145.210,RO20IZCM4731145918872511,2025-04-07 14:30:10,16419,372,633,1695752,f12f3537-a800-4d16-973f-d3a0580f179b
Demetra Stoica,demetrastoica,demetrastoica@gmail.com,6990624070912,1984-02-09,"Strada Toma, Roman, 754337",0741 340 104,d6:de:22:90:c3:da,181.2.136.150,RO46BXYJ2445825123552848,2025-04-07 14:30:10,31217,286,276,859839,d90916ac-0f4c-423e-b421-f057da748861
Eliza Ardelean,elizaardelean,elizaardelean@kappa.ro,3050416285827,1929-05-04,"Drumul Ionescu Nr. 71 Bl. 89  Sc. 96 Ap. 237, Voluntari, 281947",0259 566 004,a2:1f:07:41:cb:a8,119.233.66.200,RO54IYWO6427910962322346,2025-04-07 14:30:10,10286,276,539,1397083,5abd29fb-3746-4884-9cc9-fbdc9166d417
Gianina Pop,gianinapop,gianinapop@141.ro,7190313267644,1935-02-05,"Strada Axinte Dinu Nr. 386 Bl. 91  Sc. 78 Ap. 558, Valea Mare (Babeni), 345583",0257 039 171,5a:16:24:51:b3:67,63.175.255.129,RO02VDRP7875092668672343,2025-04-07 14:30:10,32066,744,793,1912463,15037a13-934b-4f0f-97b8-2b4e6d2af197
Caterina Eftimie,caterinaeftimie,caterinaeftimie@kappa.ro,2360904201947,1930-12-03,"Intrarea Albu Nr. 824 Bl. 10  Sc. 92 Ap. 830, Oravita, 578020",0735 962 577,c0:e2:4e:fd:0a:23,48.147.220.210,RO61XYWV8066223748508963,2025-04-07 14:30:10,18240,350,182,1424947,53353380-1e8b-400f-b0b9-ccf8f7f11b85
Ștefana Oprea,ștefanaoprea,ștefanaoprea@gmail.com,4430317258660,2014-09-30,"Bulevardul Petrișor Toma, Rosiori de Vede, 258371",0269 350 459,d6:5f:75:04:73:ef,214.236.34.35,RO82ZOTM7927592738887526,2025-04-07 14:30:10,14513,154,451,1162565,543f1abe-0289-4636-a41e-b77e5da1e83a
Suzana Niță,suzananiță,suzananiță@email.ro,7990118020771,1929-07-29,"Soseaua Georgescu Nr. 63 Bl. 83  Sc. 14 Ap. 652, Baciu, 621002",0249 062 310,bc:a4:0c:5a:15:44,70.29.89.53,RO08IOAZ6515971459650738,2025-04-07 14:30:10,8973,408,714,200657,d45f3cc8-c42a-4009-bff1-32e9d0735c30
Daciana Mazilescu,dacianamazilescu,dacianamazilescu@email.ro,5320921304619,1947-07-07,"Drumul Catrina Oprea Nr. 13, Nadlac, 107075",0767 585 539,8a:12:d9:bd:3c:3f,211.124.209.156,RO51MBED2862101172757728,2025-04-07 14:30:10,35304,62,540,60877,e73994f3-abd0-486c-b9b7-6bfce4b235ee
Bebe Aanei,bebeaanei,bebeaanei@kappa.ro,2210504045619,1976-08-03,"Bulevardul Diaconu Nr. 47, Greci, 627388",0269 739 652,76:f3:1b:a1:2e:0f,197.32.108.187,RO23MODE1231642506910679,2025-04-07 14:30:10,26286,992,799,1165061,68acfb8b-f948-4127-8a86-1151542909b5
Eusebiu Stancu,eusebiustancu,eusebiustancu@zzup.ro,1840716152702,1916-02-03,"Bulevardul Albu, Bailesti, 297039",0729 850 476,8a:ab:df:8a:13:35,207.52.93.112,RO05WYHS2209529760415048,2025-04-07 14:30:10,4245,410,425,1978111,fd4a4c33-8059-4fac-b955-6e4a0251b37b
Zenobia Oprea,zenobiaoprea,zenobiaoprea@kappa.ro,5280812119532,2015-10-08,"Bulevardul Mocanu Nr. 947 Bl. 62  Sc. 82 Ap. 652, Pucioasa, 307117",0784 302 119,94:1b:67:ac:b0:d5,223.49.197.98,RO21DPUE0106004380202767,2025-04-07 14:30:10,17232,870,2,1822432,00d01583-0d14-4d2e-8e47-772b4c1b7b87
Ivan Ionescu,ivanionescu,ivanionescu@post.ro,2070916445311,1956-12-14,"Bulevardul Ababei Nr. 37, Chisineu-Cris, 527711",0722 236 678,64:9c:d5:6e:cf:71,164.140.123.15,RO27XCHK4326989110555095,2025-04-07 14:30:10,26915,257,238,1960999,19b813af-b967-419c-89a0-dbf65fb090d9
Paulina Tomescu,paulinatomescu,paulinatomescu@141.ro,1140922423121,1931-07-31,"Intrarea Ababei, Turnu Magurele, 195605",0243 797 736,08:be:64:cb:4e:45,77.212.207.93,RO86LERG7689103035083379,2025-04-07 14:30:10,6653,41,193,44349,92e62ca6-b3b6-4056-ac87-37761bf10eba
Gică Ardelean,gicăardelean,gicăardelean@post.ro,2511222259203,1999-03-31,"Aleea Suciu Nr. 605, Ianca, 129834",0769 311 068,e4:24:cc:81:cf:0a,116.48.63.68,RO35ZHQJ9194518229434748,2025-04-07 14:30:10,11935,436,478,855068,b18bf5c4-f4ab-4cc2-ba2e-f6b9c7b33792
Geanina Nemeș,geaninanemeș,geaninanemeș@gmail.com,8471114036781,2000-12-25,"Aleea Eliza Mocanu Nr. 504, Viseu de Sus, 532515",0243 825 691,58:8e:43:32:6b:7d,56.50.41.57,RO53EUBS2945679299639662,2025-04-07 14:30:10,1843,21,468,520083,8754aa3e-37fc-4829-b5c6-f03cd6d187aa
Niculiță Nemeș,niculițănemeș,niculițănemeș@post.ro,6770826213791,1917-11-12,"Drumul Ene Nr. 46 Bl. 98  Sc. 60 Ap. 434, Caransebes, 448862",0735 512 079,46:bb:f7:c7:16:9c,146.125.94.27,RO07YOAZ1925022147727516,2025-04-07 14:30:10,20864,255,72,136241,9a8b51a9-af9d-4be3-a3d7-c3f285b66c3e
Victoria Nistor,victorianistor,victorianistor@gmail.com,3810523279594,1921-07-29,"Aleea Diaconescu Nr. 964 Bl. 46  Sc. 63 Ap. 461, Siret, 231459",0754 871 655,c2:03:15:e3:56:85,174.42.250.196,RO41FMQR2086780678861477,2025-04-07 14:30:10,32236,344,532,1018474,d8745b0c-fba7-4fb3-a5fd-1404c9d22447
Edmond Tudor,edmondtudor,edmondtudor@gmail.com,8000528047235,1986-09-28,"Aleea Stan, Saveni, 774813",0732 346 576,14:00:c9:41:fa:12,191.118.65.245,RO56ASQT7108382501179162,2025-04-07 14:30:10,23172,199,45,1794149,e76ed109-fc48-430d-9354-90c9f1bb7352
Violeta Diaconescu,violetadiaconescu,violetadiaconescu@acasa.ro,3440814421450,2006-11-28,"Aleea Carina Stancu Nr. 924, Campulung Moldovenesc, 649678",0727 700 520,40:cd:01:14:c0:e0,156.155.150.221,RO69GKZT3965447440500630,2025-04-07 14:30:10,35012,792,238,1045795,d61ec940-83ad-4c29-bf1c-2094b0587f2c
Anastasia Ene,anastasiaene,anastasiaene@email.ro,4980307415750,1934-02-05,"Bulevardul Octavian Gheorghiu Nr. 21, Anina, 814364",0761 536 253,4e:62:0f:fb:fd:a6,101.140.214.122,RO07FQXN5192900020960853,2025-04-07 14:30:10,29666,257,617,1300286,406820b6-870d-46ee-aeed-b17fbce90f27
Vasile Dumitrescu,vasiledumitrescu,vasiledumitrescu@zzup.ro,5720109460596,2018-08-20,"Strada Jeana Mazilescu Nr. 183 Bl. 51  Sc. 77 Ap. 904, Ovidiu, 716443",0765 769 617,4e:ba:75:2a:ec:03,47.98.124.38,RO14PYOV5088246478516070,2025-04-07 14:30:10,23152,742,629,1308410,c80de586-3179-46e8-bd0d-8f8ad00f7d66
Vera Nistor,veranistor,veranistor@kappa.ro,3600116165859,1956-12-13,"Strada Diaconu Nr. 755, Pancota, 174011",0235 658 901,7c:ef:e0:72:b0:4e,87.59.117.22,RO92FTBR0076869860446439,2025-04-07 14:30:10,29682,881,122,223343,c8873083-2e9e-4470-bbf3-9deca56a4f24
Vlaicu Oprea,vlaicuoprea,vlaicuoprea@acasa.ro,7530319403514,1991-06-09,"Intrarea Barbu Nr. 576, Oltenita, 946937",0759 954 756,00:f3:b5:36:50:85,169.65.14.255,RO05FSPP6049000975475059,2025-04-07 14:30:10,11083,42,141,652707,8bc39705-6408-4c4b-9b9d-eaeda5df4501
Petrișor Marin,petrișormarin,petrișormarin@zzup.ro,3940110112908,1969-07-28,"Soseaua Stănescu Nr. 12 Bl. 61  Sc. 94 Ap. 584, Barbulesti, 553696",0753 274 864,68:5a:c2:14:94:09,162.2.125.139,RO56OXIK9211088674518429,2025-04-07 14:30:10,19046,923,109,1452095,714eccde-de7f-486a-a6cf-72f0670e2a7a
Elodia Diaconu,elodiadiaconu,elodiadiaconu@141.ro,3670301282882,1986-06-20,"Drumul Toma Nr. 139 Bl. 80  Sc. 97 Ap. 318, Baicoi, 455798",0264 267 377,8a:b2:5f:23:5d:5f,70.180.250.39,RO69XBBO4426116153829837,2025-04-07 14:30:10,34863,963,16,1081818,18a9f86e-b90f-4e78-9869-5b71ee47c89a
Mioara Mocanu,mioaramocanu,mioaramocanu@gmail.com,1720916019896,1957-06-22,"Soseaua Barbu, Pecica, 844055",0254 629 540,d6:b9:2a:62:3f:98,197.104.167.166,RO55COKY0681983661903721,2025-04-07 14:30:10,6529,6,287,1684314,e9d92e73-8600-4a42-aea3-22725cfae3b3
Paula Albu,paulaalbu,paulaalbu@gmail.com,8640217105618,2004-02-28,"Aleea Popescu Nr. 148, Matca, 600607",0721 480 610,e6:ac:fe:47:b4:32,217.175.30.40,RO53UWBM0678438037614846,2025-04-07 14:30:10,7804,818,646,1612636,50c2805d-ea27-4ee3-a372-40e3f2f063aa
Florentina Toma,florentinatoma,florentinatoma@141.ro,6000608036112,1947-07-09,"Bulevardul Stoica Nr. 459 Bl. 85  Sc. 61 Ap. 989, Gherla, 132277",0747 915 912,22:28:a8:28:10:6f,18.253.40.171,RO94AWRF2269571089453937,2025-04-07 14:30:10,24780,931,342,775843,8c8c5da4-4a38-4089-8520-a6c51ff071d2
Beatrice Tomescu,beatricetomescu,beatricetomescu@acasa.ro,1991223019063,1979-07-11,"Intrarea Erica Pop, Deta, 771028",0256 716 065,e8:33:57:80:18:f1,124.218.235.223,RO49RYBK8025218452353991,2025-04-07 14:30:10,22514,485,577,773057,60f0edc0-fb3d-4202-bc38-7eb3bb57da61
Rodica Albu,rodicaalbu,rodicaalbu@zzup.ro,5431210261868,1955-10-11,"Bulevardul Pop Nr. 49, Cobadin, 875082",0741 893 333,22:90:f2:75:0b:3b,197.215.121.177,RO46ZMXQ9599181669746233,2025-04-07 14:30:10,25230,642,693,577212,8174b7cf-6baf-459f-8022-cf0622f7674a
Adi Ardelean,adiardelean,adiardelean@email.ro,5021031409270,1976-05-27,"Bulevardul Voinea Nr. 79, Straja, 249662",0234 781 917,36:40:6c:e0:60:89,126.11.154.247,RO90LJOC9529024731931092,2025-04-07 14:30:10,2,112,195,199485,be1e84d2-21a3-4f17-b863-33a451ea7e71
